id,stat_id,when_recorded,humidity,temperature,pressure
92498,1,"2019-03-15 11:54:24",51.93,29.56,899.41
92499,1,"2019-03-15 12:04:54",49.21,30.62,899.31
92500,1,"2019-03-15 12:15:24",45.29,33.05,899.04
92501,1,"2019-03-15 12:25:54",48.92,31.01,899.04
92502,1,"2019-03-15 12:36:24",47.11,31.61,898.9
92503,1,"2019-03-15 12:46:54",46.64,31.84,898.88
92504,1,"2019-03-15 12:57:24",47.27,32.01,898.9
92505,1,"2019-03-15 13:07:54",46.15,32.38,898.79
92506,1,"2019-03-15 13:18:24",47.0,32.18,898.41
92507,1,"2019-03-15 13:28:54",46.98,31.07,898.3
92508,1,"2019-03-15 13:39:24",53.11,29.46,898.15
92509,1,"2019-03-15 13:49:54",57.14,28.73,897.95
92510,1,"2019-03-15 14:00:24",45.63,34.51,897.8
92511,1,"2019-03-15 14:10:54",47.82,32.32,897.97
92512,1,"2019-03-15 14:21:24",57.66,28.61,897.58
92513,1,"2019-03-15 14:31:54",53.47,31.14,897.44
92514,1,"2019-03-15 14:42:24",48.44,31.77,897.53
92515,1,"2019-03-15 14:52:54",50.18,31.04,897.54
92516,1,"2019-03-15 15:03:03",58.54,28.31,897.34
92517,1,"2019-03-15 15:13:33",60.77,27.63,897.05
92518,1,"2019-03-15 15:24:03",59.45,28.53,897.02
92519,1,"2019-03-15 15:34:33",55.97,29.49,896.95
92520,1,"2019-03-15 15:45:03",56.5,29.16,896.73
92521,1,"2019-03-15 15:55:33",61.33,27.73,896.84
92522,1,"2019-03-15 16:06:03",62.04,27.58,896.95
92523,1,"2019-03-15 16:16:33",59.88,28.42,897.02
92524,1,"2019-03-15 16:27:03",59.57,28.33,896.85
92525,1,"2019-03-15 16:37:33",60.81,28.23,896.9
92526,1,"2019-03-15 16:48:03",65.8,26.38,896.72
92527,1,"2019-03-15 16:58:33",72.03,24.63,896.87
92528,1,"2019-03-15 17:09:03",74.24,24.2,896.82
92529,1,"2019-03-15 17:19:33",76.75,23.93,896.88
92530,1,"2019-03-15 17:30:03",78.37,23.67,896.92
92531,1,"2019-03-15 17:40:33",79.35,23.45,897.07
92532,1,"2019-03-15 17:51:03",79.49,23.41,897.15
92533,1,"2019-03-15 18:01:33",79.39,23.31,897.24
92534,1,"2019-03-15 18:12:03",80.91,22.89,897.24
92535,1,"2019-03-15 18:22:33",82.27,22.58,897.22
92536,1,"2019-03-15 18:33:03",83.19,22.3,897.44
92537,1,"2019-03-15 18:43:33",85.09,21.88,897.46
92538,1,"2019-03-15 18:54:03",85.26,21.83,897.58
92539,1,"2019-03-15 19:04:33",85.39,21.84,897.72
92540,1,"2019-03-15 19:15:03",85.57,21.91,897.88
92541,1,"2019-03-15 19:25:33",85.45,21.85,898.11
92542,1,"2019-03-15 19:36:03",85.93,21.69,898.34
92543,1,"2019-03-15 19:46:33",86.13,21.6,898.46
92544,1,"2019-03-15 19:57:03",86.74,21.46,898.62
92545,1,"2019-03-15 20:07:33",86.8,21.44,898.67
92546,1,"2019-03-15 20:18:03",86.7,21.42,898.74
92547,1,"2019-03-15 20:28:33",86.93,21.37,898.92
92548,1,"2019-03-15 20:39:03",86.87,21.38,899.16
92549,1,"2019-03-15 20:49:34",86.61,21.33,899.25
92550,1,"2019-03-15 21:00:04",87.07,21.29,899.41
92551,1,"2019-03-16 07:38:55",90.46,21.16,0.0
92552,1,"2019-03-16 07:49:25",88.96,21.42,898.73
92553,1,"2019-03-16 07:59:55",89.15,22.09,898.88
92554,1,"2019-03-16 08:10:25",86.46,23.51,898.93
92555,1,"2019-03-16 08:20:55",88.68,24.43,899.04
92556,1,"2019-03-16 08:31:25",81.95,26.47,899.1
92557,1,"2019-03-16 08:41:55",78.14,26.37,899.3
92558,1,"2019-03-16 08:52:25",77.92,26.77,899.32
92559,1,"2019-03-16 09:02:55",74.93,27.57,899.19
92560,1,"2019-03-16 09:13:25",70.56,27.7,899.3
92561,1,"2019-03-16 09:23:55",67.5,27.4,899.38
92562,1,"2019-03-16 09:34:25",69.29,28.22,899.38
92563,1,"2019-03-16 09:44:55",67.5,28.32,899.61
92564,1,"2019-03-16 09:55:25",62.42,28.68,899.59
92565,1,"2019-03-16 10:05:55",62.61,28.62,899.61
92566,1,"2019-03-16 10:16:25",57.21,30.33,899.59
92567,1,"2019-03-16 10:26:55",56.16,30.09,899.33
92568,1,"2019-03-16 10:37:25",56.75,28.86,899.27
92569,1,"2019-03-16 10:47:55",58.35,29.16,899.24
92570,1,"2019-03-16 10:58:25",57.09,29.34,899.29
92571,1,"2019-03-16 11:08:55",51.9,31.0,899.28
92572,1,"2019-03-16 11:19:25",46.95,33.53,899.4
92573,1,"2019-03-16 11:29:55",47.01,32.95,899.27
92574,1,"2019-03-16 11:40:25",48.01,32.14,899.09
92575,1,"2019-03-16 11:50:55",49.74,31.6,899.12
92576,1,"2019-03-16 12:01:25",46.51,32.18,898.77
92577,1,"2019-03-16 12:11:55",48.21,32.63,898.73
92578,1,"2019-03-16 12:22:25",43.93,34.62,898.48
92579,1,"2019-03-16 12:32:55",45.25,33.45,898.45
92580,1,"2019-03-16 12:43:25",45.16,32.98,898.2
92581,1,"2019-03-16 12:53:56",41.11,35.24,897.95
92582,1,"2019-03-16 13:04:26",45.06,31.71,898.09
92583,1,"2019-03-16 13:14:56",45.66,32.54,897.67
92584,1,"2019-03-16 13:25:26",45.05,32.85,897.34
92585,1,"2019-03-16 13:35:43",46.98,31.59,897.34
92586,1,"2019-03-16 13:46:13",48.15,30.61,897.29
92587,1,"2019-03-16 13:56:43",51.09,30.91,897.14
92588,1,"2019-03-16 14:07:13",47.1,32.18,896.93
92589,1,"2019-03-16 14:17:43",54.23,28.95,896.69
92590,1,"2019-03-16 14:28:13",51.43,30.92,896.61
92591,1,"2019-03-16 14:38:43",49.64,31.5,896.68
92592,1,"2019-03-16 14:49:13",50.24,30.81,896.54
92593,1,"2019-03-16 14:59:43",52.75,29.39,896.48
92594,1,"2019-03-16 15:10:13",46.73,32.57,896.14
92595,1,"2019-03-16 15:20:43",48.13,32.16,896.2
92596,1,"2019-03-16 15:31:14",54.36,29.41,896.15
92597,1,"2019-03-16 15:41:44",58.22,28.01,896.12
92598,1,"2019-03-16 15:52:14",65.17,26.48,896.27
92599,1,"2019-03-16 16:02:44",67.88,25.96,896.37
92600,1,"2019-03-16 16:13:14",68.17,25.83,896.45
92601,1,"2019-03-16 16:23:44",68.94,25.67,896.59
92602,1,"2019-03-16 16:34:14",69.55,25.37,896.49
92603,1,"2019-03-16 16:44:44",71.01,24.93,896.53
92604,1,"2019-03-16 16:55:14",72.17,24.73,896.64
92605,1,"2019-03-16 17:05:44",73.99,24.24,896.6
92606,1,"2019-03-16 17:16:14",75.9,24.03,896.67
92607,1,"2019-03-16 17:26:44",78.22,23.56,896.76
92608,1,"2019-03-16 17:37:14",79.42,23.16,896.9
92609,1,"2019-03-16 17:47:44",79.78,22.89,897.16
92610,1,"2019-03-16 17:58:14",80.01,22.55,897.34
92611,1,"2019-03-16 18:08:44",81.44,22.09,897.48
92612,1,"2019-03-16 18:19:14",82.78,21.78,897.45
92613,1,"2019-03-16 18:29:44",83.55,21.63,897.47
92614,1,"2019-03-16 18:40:14",84.14,21.53,897.77
92615,1,"2019-03-16 18:50:44",84.73,21.32,897.91
92616,1,"2019-03-16 19:01:14",85.64,21.26,897.96
92617,1,"2019-03-16 19:11:44",85.76,21.28,898.07
92618,1,"2019-03-16 19:22:14",85.36,21.32,898.15
92619,1,"2019-03-16 19:32:22",85.27,21.29,898.33
92620,1,"2019-03-16 19:42:52",85.56,21.31,898.48
92621,1,"2019-03-16 19:53:22",85.48,21.29,898.57
92622,1,"2019-03-16 20:03:52",85.27,21.2,898.83
92623,1,"2019-03-16 20:14:22",85.74,20.92,899.03
92624,1,"2019-03-16 20:24:52",86.47,20.83,899.21
92625,1,"2019-03-16 20:35:22",86.61,20.9,899.18
92626,1,"2019-03-16 20:45:52",86.77,20.97,899.38
92627,1,"2019-03-16 20:56:22",86.65,20.86,899.41
92628,1,"2019-03-16 21:06:53",87.25,20.83,899.36
92629,1,"2019-03-16 21:17:23",87.4,20.86,899.36
92630,1,"2019-03-16 21:27:53",87.28,20.86,899.3
92631,1,"2019-03-16 21:38:23",87.44,20.8,899.47
92632,1,"2019-03-16 21:48:53",87.5,20.8,899.48
92633,1,"2019-03-16 21:59:23",87.49,20.82,899.59
92634,1,"2019-03-16 22:09:53",87.67,20.84,899.61
92635,1,"2019-03-16 22:20:23",87.54,20.79,899.67
92636,1,"2019-03-16 22:30:53",87.51,20.8,899.79
92637,1,"2019-03-16 22:41:23",87.71,20.74,899.92
92638,1,"2019-03-16 22:51:53",87.96,20.78,899.83
92639,1,"2019-03-16 23:02:23",87.78,20.82,899.72
92640,1,"2019-03-16 23:12:53",87.48,20.84,899.82
92641,1,"2019-03-16 23:23:23",87.81,20.77,899.75
92642,1,"2019-03-16 23:33:53",87.65,20.81,899.74
92643,1,"2019-03-16 23:44:23",87.49,20.75,899.73
92644,1,"2019-03-16 23:54:53",87.73,20.71,899.66
92645,1,"2019-03-17 00:05:20",87.66,20.78,899.49
92646,1,"2019-03-17 00:15:50",87.8,20.75,899.44
92647,1,"2019-03-17 00:26:20",87.67,20.7,899.38
92648,1,"2019-03-17 00:36:50",87.48,20.63,899.3
92649,1,"2019-03-17 00:47:20",87.7,20.48,899.14
92650,1,"2019-03-17 00:57:50",88.05,20.47,898.98
92651,1,"2019-03-17 01:08:20",88.18,20.52,898.86
92652,1,"2019-03-17 01:18:50",87.33,20.46,898.75
92653,1,"2019-03-17 01:29:20",88.2,20.34,898.55
92654,1,"2019-03-17 01:39:32",88.12,20.44,898.46
92655,1,"2019-03-17 01:50:02",88.22,20.39,898.31
92656,1,"2019-03-17 02:00:32",87.76,20.28,898.14
92657,1,"2019-03-17 02:11:02",88.03,20.33,898.1
92658,1,"2019-03-17 02:21:32",88.15,20.23,897.92
92659,1,"2019-03-17 02:32:02",87.94,20.15,897.83
92660,1,"2019-03-17 02:42:32",87.7,20.02,897.76
92661,1,"2019-03-17 02:53:02",87.39,19.87,897.64
92662,1,"2019-03-17 03:03:32",88.38,19.94,897.66
92663,1,"2019-03-17 03:14:02",88.63,20.03,897.64
92664,1,"2019-03-17 03:24:32",88.12,19.99,897.69
92665,1,"2019-03-17 03:35:02",88.01,19.88,897.62
92666,1,"2019-03-17 03:45:32",86.86,19.64,897.63
92667,1,"2019-03-17 03:56:02",86.9,19.39,897.6
92668,1,"2019-03-17 04:06:33",87.49,19.32,897.62
92669,1,"2019-03-17 04:17:03",87.09,19.34,897.64
92670,1,"2019-03-17 04:27:33",86.85,19.16,897.69
92671,1,"2019-03-17 04:38:03",86.3,19.1,897.55
92672,1,"2019-03-17 04:48:33",86.9,19.27,897.65
92673,1,"2019-03-17 04:59:03",86.32,19.08,897.72
92674,1,"2019-03-17 05:09:33",87.32,19.28,897.71
92675,1,"2019-03-17 05:20:03",87.38,19.48,897.84
92676,1,"2019-03-17 05:30:33",86.69,19.39,897.86
92677,1,"2019-03-17 05:41:03",87.54,19.43,897.91
92678,1,"2019-03-17 05:51:33",87.32,19.44,898.03
92679,1,"2019-03-17 06:02:03",88.63,19.71,898.17
92680,1,"2019-03-17 06:12:33",88.65,19.89,898.28
92681,1,"2019-03-17 06:23:03",88.37,19.95,898.32
92682,1,"2019-03-17 06:33:33",88.71,19.99,898.45
92683,1,"2019-03-17 06:44:03",88.86,20.17,898.6
92684,1,"2019-03-17 06:54:33",88.94,20.31,898.63
92685,1,"2019-03-17 07:05:03",88.81,20.45,898.64
92686,1,"2019-03-17 07:15:33",88.89,20.59,898.73
92687,1,"2019-03-17 07:26:03",88.76,20.76,898.95
92688,1,"2019-03-17 07:36:30",88.28,21.02,899.14
92689,1,"2019-03-17 07:47:00",88.63,21.05,899.26
92690,1,"2019-03-17 07:57:30",88.43,21.03,899.5
92691,1,"2019-03-17 08:08:00",88.54,21.51,899.66
92692,1,"2019-03-17 08:18:30",87.44,21.77,899.81
92693,1,"2019-03-17 08:29:00",87.62,21.78,899.8
92694,1,"2019-03-17 08:39:30",86.86,22.54,899.82
92695,1,"2019-03-17 08:50:00",84.06,23.32,900.0
92696,1,"2019-03-17 09:00:30",77.52,24.38,900.02
92697,1,"2019-03-17 09:11:00",75.58,23.87,899.95
92698,1,"2019-03-17 09:21:30",75.31,23.86,899.95
92699,1,"2019-03-17 09:32:00",73.86,24.75,899.98
92700,1,"2019-03-17 09:42:30",69.91,25.54,899.85
92701,1,"2019-03-17 09:53:00",67.52,26.75,900.03
92702,1,"2019-03-17 10:03:30",62.66,27.94,899.99
92703,1,"2019-03-17 10:14:00",63.37,26.95,899.83
92704,1,"2019-03-17 10:24:30",63.51,27.63,899.78
92705,1,"2019-03-17 10:35:00",59.5,28.76,899.63
92706,1,"2019-03-17 10:45:30",55.89,29.63,899.73
92707,1,"2019-03-17 10:56:00",55.05,29.74,899.45
92708,1,"2019-03-17 11:06:30",53.87,31.01,899.53
92709,1,"2019-03-17 11:17:00",51.84,30.77,899.59
92710,1,"2019-03-17 11:27:30",52.52,30.13,899.46
92711,1,"2019-03-17 11:38:00",54.6,29.44,899.48
92712,1,"2019-03-17 11:48:30",53.64,29.87,899.36
92713,1,"2019-03-17 11:59:00",52.27,30.17,899.21
92714,1,"2019-03-17 12:09:30",53.56,30.42,899.07
92715,1,"2019-03-17 12:20:00",51.94,30.58,898.88
92716,1,"2019-03-17 12:30:30",51.33,30.99,898.94
92717,1,"2019-03-17 12:41:00",49.84,32.07,898.97
92718,1,"2019-03-17 12:51:30",48.34,32.31,898.93
92719,1,"2019-03-17 13:02:00",46.96,31.61,898.59
92720,1,"2019-03-17 13:12:30",50.74,30.91,898.49
92721,1,"2019-03-17 13:23:00",54.66,29.13,898.39
92722,1,"2019-03-17 13:33:08",52.61,30.75,898.08
92723,1,"2019-03-17 13:43:38",50.55,31.53,898.16
92724,1,"2019-03-17 13:54:08",49.34,32.31,897.89
92725,1,"2019-03-17 14:04:38",40.84,35.36,897.68
92726,1,"2019-03-17 14:15:08",38.64,35.8,897.66
92727,1,"2019-03-17 14:25:38",37.18,36.98,897.67
92728,1,"2019-03-17 14:36:08",46.31,32.04,897.84
92729,1,"2019-03-17 14:46:38",52.87,30.66,897.5
92730,1,"2019-03-17 14:57:08",54.49,29.5,897.46
92731,1,"2019-03-17 15:07:38",54.89,29.34,897.12
92732,1,"2019-03-17 15:18:08",58.05,28.46,897.28
92733,1,"2019-03-17 15:28:38",65.62,25.94,897.23
92734,1,"2019-03-17 15:39:08",67.86,25.52,897.4
92735,1,"2019-03-17 15:49:38",68.68,25.56,897.41
92736,1,"2019-03-17 16:00:09",68.84,25.67,897.32
92737,1,"2019-03-17 16:10:39",73.28,24.1,897.28
92738,1,"2019-03-17 16:21:09",79.29,23.52,897.11
92739,1,"2019-03-17 16:31:39",79.37,23.64,897.04
92740,1,"2019-03-17 16:42:09",80.24,23.33,897.15
92741,1,"2019-03-17 16:52:39",80.31,23.24,897.32
92742,1,"2019-03-17 17:03:09",79.55,23.47,897.39
92743,1,"2019-03-17 17:13:39",75.34,24.21,897.48
92744,1,"2019-03-17 17:24:09",76.12,24.32,897.51
92745,1,"2019-03-17 17:34:39",79.32,22.76,897.67
92746,1,"2019-03-17 17:45:09",81.41,21.99,897.87
92747,1,"2019-03-17 17:55:39",83.31,21.73,897.7
92748,1,"2019-03-17 18:06:09",83.85,21.63,897.92
92749,1,"2019-03-17 18:16:39",84.24,21.51,897.97
92750,1,"2019-03-17 18:27:09",84.87,21.29,898.09
92751,1,"2019-03-17 18:37:39",86.11,20.96,898.07
92752,1,"2019-03-17 18:48:09",86.93,20.85,898.18
92753,1,"2019-03-17 18:58:39",87.29,20.81,898.31
92754,1,"2019-03-17 19:09:09",87.7,20.83,898.45
92755,1,"2019-03-17 19:19:39",87.83,20.87,898.47
92756,1,"2019-03-17 19:30:09",87.72,20.75,898.55
92757,1,"2019-03-17 19:40:12",87.86,20.7,898.96
92758,1,"2019-03-17 19:50:42",88.39,20.62,899.14
92759,1,"2019-03-17 20:01:12",88.02,20.67,899.12
92760,1,"2019-03-17 20:11:42",88.14,20.68,899.18
92761,1,"2019-03-17 20:22:12",87.93,20.62,899.28
92762,1,"2019-03-17 20:32:42",88.12,20.43,899.32
92763,1,"2019-03-17 20:43:12",88.38,20.5,899.6
92764,1,"2019-03-17 20:53:42",88.27,20.45,899.75
92765,1,"2019-03-17 21:04:12",88.11,20.38,899.88
92766,1,"2019-03-17 21:14:42",88.28,20.2,900.16
92767,1,"2019-03-17 21:25:12",88.54,20.18,900.2
92768,1,"2019-03-17 21:35:42",88.57,20.04,900.33
92769,1,"2019-03-17 21:46:12",88.73,20.0,900.49
92770,1,"2019-03-17 21:56:42",88.8,19.92,900.65
92771,1,"2019-03-17 22:07:12",88.77,19.88,900.35
92772,1,"2019-03-17 22:17:42",88.85,19.9,900.27
92773,1,"2019-03-17 22:28:12",88.8,20.0,900.25
92774,1,"2019-03-17 22:38:43",88.71,19.97,900.08
92775,1,"2019-03-17 22:49:13",88.43,19.92,900.01
92776,1,"2019-03-17 22:59:43",88.57,19.85,899.83
92777,1,"2019-03-17 23:10:13",89.29,19.99,899.68
92778,1,"2019-03-17 23:20:43",89.28,20.16,899.54
92779,1,"2019-03-17 23:20:43",89.28,20.16,899.54
92780,1,"2019-03-17 23:31:13",88.99,20.23,899.59
92781,1,"2019-03-17 23:41:43",88.75,20.2,899.48
92782,1,"2019-03-17 23:52:13",88.9,20.19,899.29
92783,1,"2019-03-18 00:02:38",88.75,20.17,899.3
92784,1,"2019-03-18 00:13:08",89.04,20.18,899.24
92785,1,"2019-03-18 00:23:38",89.16,20.29,899.12
92786,1,"2019-03-18 00:34:08",89.13,20.36,898.93
92787,1,"2019-03-18 00:44:39",88.93,20.44,898.82
92788,1,"2019-03-18 00:55:09",89.06,20.44,898.79
92789,1,"2019-03-18 01:05:39",88.93,20.45,898.71
92790,1,"2019-03-18 01:16:09",88.92,20.45,898.62
92791,1,"2019-03-18 01:26:39",88.86,20.32,898.45
92792,1,"2019-03-24 12:37:39",56.48,30.64,0.0
92793,1,"2019-03-24 12:48:09",60.26,29.75,899.41
92794,1,"2019-03-24 12:58:39",59.98,29.36,899.65
92795,1,"2019-03-24 13:09:09",58.75,30.52,899.86
92796,1,"2019-03-24 13:19:39",55.66,31.3,899.73
92797,1,"2019-03-24 13:30:09",52.07,31.9,899.65
92798,1,"2019-03-24 13:40:39",50.79,32.75,899.51
92799,1,"2019-03-24 13:51:09",58.99,29.34,899.43
92800,1,"2019-03-24 14:01:39",70.85,25.69,899.22
92801,1,"2019-03-24 14:12:09",78.0,24.62,899.16
92802,1,"2019-03-24 14:22:39",75.28,26.08,899.03
92803,1,"2019-03-24 14:33:09",73.37,25.71,899.21
92804,1,"2019-03-24 14:43:39",74.39,25.45,899.06
92805,1,"2019-03-24 14:54:09",74.69,25.36,899.09
92806,1,"2019-03-24 15:04:39",75.94,24.81,898.97
92807,1,"2019-03-24 15:15:09",76.5,24.63,898.75
92808,1,"2019-03-24 15:25:39",76.57,24.53,898.65
92809,1,"2019-03-24 15:36:09",80.98,23.27,898.53
92810,1,"2019-03-24 15:46:39",82.13,23.24,898.66
92811,1,"2019-03-24 15:57:09",79.86,23.66,898.7
92812,1,"2019-03-24 16:07:39",79.46,23.56,898.61
92813,1,"2019-03-24 16:18:09",81.42,22.98,898.66
92814,1,"2019-03-24 16:28:39",82.43,22.9,898.75
92815,1,"2019-03-24 16:39:09",83.41,22.76,898.6
92816,1,"2019-03-24 16:49:39",82.97,23.06,898.53
92817,1,"2019-03-24 17:00:09",81.75,22.79,898.72
92818,1,"2019-03-24 17:10:39",83.5,22.34,898.84
92819,1,"2019-03-24 17:21:09",84.83,22.03,898.9
92820,1,"2019-03-24 17:31:39",85.82,21.83,898.93
92821,1,"2019-03-24 17:42:10",86.35,21.72,899.04
92822,1,"2019-03-24 17:52:40",87.27,21.44,899.04
92823,1,"2019-03-24 18:03:10",87.53,21.31,899.02
92824,1,"2019-03-24 18:13:40",88.03,21.24,898.82
92825,1,"2019-03-24 18:24:10",88.55,21.16,899.12
92826,1,"2019-03-24 18:34:18",88.71,21.18,899.34
92827,1,"2019-03-24 18:44:48",89.04,21.14,899.48
92828,1,"2019-03-24 18:55:18",88.88,21.05,899.73
92829,1,"2019-03-24 19:05:48",89.18,20.97,899.96
92830,1,"2019-03-24 19:16:18",89.31,21.03,900.06
92831,1,"2019-03-24 19:26:48",89.22,21.13,900.1
92832,1,"2019-03-24 19:37:18",89.33,21.05,900.16
92833,1,"2019-03-24 19:47:48",89.53,21.0,900.04
92834,1,"2019-03-24 19:58:18",89.16,20.98,900.02
92835,1,"2019-03-24 20:08:48",89.38,20.8,900.05
92836,1,"2019-03-24 20:19:18",89.71,20.82,900.31
92837,1,"2019-03-24 20:29:48",89.71,20.81,900.42
92838,1,"2019-03-24 20:40:18",89.77,20.89,900.49
92839,1,"2019-03-24 20:50:48",89.86,20.82,900.63
92840,1,"2019-03-24 21:01:18",89.89,20.79,900.63
92841,1,"2019-03-24 21:11:48",90.03,20.82,900.84
92842,1,"2019-03-24 21:22:18",89.79,20.79,900.93
92843,1,"2019-03-24 21:32:48",89.7,20.82,900.87
92844,1,"2019-03-24 21:43:18",89.83,20.83,900.62
92845,1,"2019-03-24 21:53:48",89.77,20.83,900.56
92846,1,"2019-03-24 22:04:18",89.86,20.79,900.53
92847,1,"2019-03-24 22:14:48",89.86,20.78,900.47
92848,1,"2019-03-24 22:25:18",89.78,20.85,900.33
92849,1,"2019-03-24 22:35:48",89.88,20.78,900.09
92850,1,"2019-03-24 22:46:18",89.95,20.68,899.98
92851,1,"2019-03-24 22:56:48",89.91,20.62,899.76
92852,1,"2019-03-24 23:07:18",90.04,20.51,899.65
92853,1,"2019-03-24 23:17:48",90.27,20.54,899.78
92854,1,"2019-03-24 23:28:18",90.16,20.61,899.76
92855,1,"2019-03-24 23:38:48",90.19,20.62,899.69
92856,1,"2019-03-24 23:49:18",90.14,20.62,899.61
92857,1,"2019-03-24 23:59:48",90.08,20.64,899.73
92858,1,"2019-03-25 00:10:15",89.86,20.56,899.55
92859,1,"2019-03-25 00:20:45",90.18,20.53,899.42
92860,1,"2019-03-25 00:30:53",90.05,20.53,899.4
92861,1,"2019-03-25 00:41:23",90.07,20.45,899.23
92862,1,"2019-03-25 00:51:53",90.12,20.43,899.26
92863,1,"2019-03-25 01:02:23",89.5,20.35,899.2
92864,1,"2019-03-25 01:12:53",89.7,20.22,899.1
92865,1,"2019-03-25 01:23:23",89.92,20.26,899.07
92866,1,"2019-03-25 01:33:53",89.59,20.23,898.96
92867,1,"2019-03-25 01:44:23",89.75,20.26,898.93
92868,1,"2019-03-25 01:54:53",89.65,20.23,898.84
92869,1,"2019-03-25 02:05:23",89.89,20.26,898.77
92870,1,"2019-03-25 02:15:53",89.94,20.39,898.79
92871,1,"2019-03-25 02:26:23",89.78,20.47,898.79
92872,1,"2019-03-25 02:36:53",89.77,20.39,898.71
92873,1,"2019-03-25 02:47:23",89.99,20.38,898.56
92874,1,"2019-03-25 02:57:53",90.1,20.4,898.53
92875,1,"2019-03-25 03:08:23",89.95,20.45,898.49
92876,1,"2019-03-25 03:18:53",89.93,20.39,898.41
92877,1,"2019-03-25 03:29:23",89.73,20.29,898.27
92878,1,"2019-03-25 03:39:53",89.51,20.21,898.2
92879,1,"2019-03-25 03:50:23",89.8,20.17,898.28
92880,1,"2019-03-25 04:00:53",89.42,20.17,898.41
92881,1,"2019-03-25 04:11:23",89.22,20.08,898.53
92882,1,"2019-03-25 04:21:53",89.47,20.08,898.54
92883,1,"2019-03-25 04:32:23",89.02,19.98,898.65
92884,1,"2019-03-25 04:42:53",89.03,19.82,898.79
92885,1,"2019-03-25 04:53:23",89.47,19.86,898.83
92886,1,"2019-03-25 05:03:53",89.31,19.79,898.97
92887,1,"2019-03-25 05:14:23",88.86,19.73,899.01
92888,1,"2019-03-25 05:24:53",88.5,19.61,899.08
92889,1,"2019-03-25 05:35:23",88.25,19.51,899.22
92890,1,"2019-03-25 05:45:54",88.84,19.47,899.41
92891,1,"2019-03-25 05:56:24",89.6,19.59,899.46
92892,1,"2019-03-25 06:06:54",89.44,19.74,899.56
92893,1,"2019-03-25 06:17:24",89.66,19.79,899.62
92894,1,"2019-03-25 06:27:54",89.78,19.85,899.8
92895,1,"2019-03-25 06:38:02",90.01,19.98,899.88
92896,1,"2019-03-25 06:48:32",90.31,20.17,899.89
92897,1,"2019-03-25 06:59:02",90.35,20.49,899.91
92898,1,"2019-03-25 07:09:32",90.36,20.65,899.96
92899,1,"2019-03-25 07:20:02",90.2,20.91,900.06
92900,1,"2019-03-25 07:30:32",90.01,21.09,900.14
92901,1,"2019-03-25 07:41:02",89.59,21.24,900.29
92902,1,"2019-03-25 07:51:32",89.57,21.22,900.42
92903,1,"2019-03-25 08:02:02",90.18,21.17,900.51
92904,1,"2019-03-25 08:12:32",90.2,21.45,900.56
92905,1,"2019-03-25 08:23:02",89.81,22.98,900.71
92906,1,"2019-03-25 08:33:32",86.58,23.44,900.63
92907,1,"2019-03-25 08:44:02",85.18,23.4,900.73
92908,1,"2019-03-25 08:54:32",83.13,24.71,900.73
92909,1,"2019-03-25 09:05:02",77.27,25.15,900.8
92910,1,"2019-03-25 09:15:32",78.11,25.31,900.7
92911,1,"2019-03-25 09:26:02",74.99,26.19,900.67
92912,1,"2019-03-25 09:36:32",71.21,26.75,900.92
92913,1,"2019-03-25 09:47:02",70.18,26.35,900.97
92914,1,"2019-03-25 09:57:32",73.64,25.11,900.93
92915,1,"2019-03-25 10:08:02",75.31,25.01,900.88
92916,1,"2019-03-25 10:18:32",73.19,26.0,900.88
92917,1,"2019-03-25 10:29:02",72.31,26.37,900.98
92918,1,"2019-03-25 10:39:32",71.74,26.74,900.88
92919,1,"2019-03-25 10:50:02",70.37,26.6,900.95
92920,1,"2019-03-25 11:00:32",66.3,28.75,900.82
92921,1,"2019-03-25 11:11:02",66.49,27.58,900.86
92922,1,"2019-03-25 11:21:33",66.49,27.66,900.48
92923,1,"2019-03-25 11:32:03",67.58,27.38,900.32
92924,1,"2019-03-25 11:42:33",66.49,27.57,900.32
92925,1,"2019-03-25 11:53:03",64.8,28.37,900.06
92926,1,"2019-03-25 12:03:33",65.04,27.54,900.26
92927,1,"2019-03-25 12:14:03",63.39,28.91,899.85
92928,1,"2019-03-25 12:24:33",57.99,30.33,899.9
92929,1,"2019-03-25 12:34:41",59.2,29.29,899.57
92930,1,"2019-03-25 12:45:11",61.28,29.4,899.49
92931,1,"2019-03-25 12:55:41",59.4,29.04,899.41
92932,1,"2019-03-25 13:06:11",66.42,26.66,899.45
92933,1,"2019-03-25 13:16:41",72.44,25.6,899.3
92934,1,"2019-03-25 13:27:11",72.29,26.21,899.18
92935,1,"2019-03-25 13:37:41",70.77,27.56,899.13
92936,1,"2019-03-25 13:48:11",73.99,25.66,899.08
92937,1,"2019-03-25 13:58:41",78.13,24.93,898.88
92938,1,"2019-03-25 14:09:11",77.82,24.98,898.84
92939,1,"2019-03-25 14:19:41",76.37,25.59,898.79
92940,1,"2019-03-25 14:30:11",78.63,24.33,898.76
92941,1,"2019-03-25 14:40:41",82.33,23.2,898.54
92942,1,"2019-03-25 14:51:11",84.96,23.01,898.58
92943,1,"2019-03-25 15:01:41",85.61,22.87,898.58
92944,1,"2019-03-25 15:12:11",85.82,22.53,898.49
92945,1,"2019-03-25 15:22:41",86.45,21.64,898.42
92946,1,"2019-03-25 15:33:11",87.36,21.69,898.44
92947,1,"2019-03-25 15:43:41",86.96,22.1,898.52
